"","name","city","country","region","members","fullurl","created","past_events","upcoming_events","visibility","last_event"
"870","R-Ladies Syracuse","Syracuse","USA","US/Canada",7,"https://www.meetup.com/rladies-syracuse/",2019-11-30,0,0,"public",1970-01-01
"871","R-Ladies New Orleans","New Orleans","USA","US/Canada",33,"https://www.meetup.com/rladies-new-orleans/",2019-11-30,1,0,"public",2020-02-11
"872","R-Ladies Mid-Mo","Columbia","USA","US/Canada",49,"https://www.meetup.com/rladies-mid-mo/",2019-12-15,6,2,"public",2020-06-23
"873","R-Ladies Vitória","Vitória","Brazil","Latin America",93,"https://www.meetup.com/rladies-vitoria/",2019-09-29,1,0,"public",2020-03-19
"874","R-Ladies Belo Horizonte","Belo Horizonte","Brazil","Latin America",786,"https://www.meetup.com/rladies-belo-horizonte/",2018-04-20,12,0,"public",2020-07-11
"875","R-Ladies Milan","Milano","Italy","Europe",828,"https://www.meetup.com/rladies-milan/",2017-06-29,19,1,"public",2020-06-11
"876","R-Ladies New York","New York","USA","US/Canada",1833,"https://www.meetup.com/rladies-newyork/",2016-08-23,46,1,"public",2020-06-24
"877","R-Ladies Lexington Park","Lexington Park","USA","US/Canada",20,"https://www.meetup.com/rladies-lexington-park/",2019-08-16,1,0,"public",2019-11-21
"878","R-Ladies Cuernavaca","Cuernavaca","Mexico","Latin America",262,"https://www.meetup.com/rladies-cuernavaca/",2019-08-15,3,1,"public",2020-03-20
"879","R-Ladies Cochabamba","Cochabamba","Bolivia","Latin America",6,"https://www.meetup.com/rladies-cochabamba/",2020-06-12,0,0,"public",1970-01-01
"880","R-Ladies Austin","Austin","USA","US/Canada",629,"https://www.meetup.com/rladies-austin/",2017-01-31,45,0,"public",2020-01-22
"881","R-Ladies Ankara","Ankara","Turkey","Europe",449,"https://www.meetup.com/rladies-ankara/",2019-07-01,9,0,"public",2020-06-12
"882","R-Ladies Den Bosch","Den Bosch","Netherlands","Europe",94,"https://www.meetup.com/rladies-den-bosch/",2019-03-23,3,1,"public",2020-05-12
"883","R-Ladies Ushuaia","Ushuaia","Argentina","Latin America",13,"https://www.meetup.com/rladies-ushuaia/",2020-05-16,1,1,"public",2020-07-01
"884","R-Ladies Al-Khartum","al-Khartum","Sudan","Africa",32,"https://www.meetup.com/rladies-al-khartum/",2019-11-23,0,0,"public",1970-01-01
"885","R-Ladies Calgary","Calgary","Canada","US/Canada",102,"https://www.meetup.com/rladies-calgary/",2019-09-14,1,0,"public",2020-02-01
"886","R-Ladies Bogor","Bogor","Indonesia","Asia",271,"https://www.meetup.com/rladies-bogor/",2019-04-07,8,0,"public",2020-02-29
"887","R-Ladies Eskisehir","Eskisehir","Turkey","Europe",116,"https://www.meetup.com/rladies-eskisehir/",2019-11-13,10,0,"public",2020-07-15
"888","R-Ladies Podgorica","Podgorica","Montenegro","Europe",21,"https://www.meetup.com/rladies-podgorica/",2019-09-18,1,0,"public",2019-10-03
"889","R-Ladies Beijing","Beijing","China","Asia",42,"https://www.meetup.com/rladies-beijing/",2019-11-13,3,0,"public",2020-07-09
"890","R-Ladies Masqat","Muscat","Oman","Asia",97,"https://www.meetup.com/rladies-masqat/",2019-10-31,1,0,"public",2020-02-08
"891","R-Ladies Oxford Ohio","Oxford","USA","US/Canada",21,"https://www.meetup.com/rladies-oxford-ohio/",2019-11-23,1,0,"public",2020-03-09
"892","R-Ladies Nelson","Nelson","New Zealand","Australia",11,"https://www.meetup.com/rladies-nelson/",2019-03-23,0,0,"public",1970-01-01
"893","R-Ladies Lagos","Lagos","Nigeria","Africa",274,"https://www.meetup.com/rladies-lagos/",2019-08-16,3,0,"public",2020-02-22
"894","R-Ladies Floripa","Florianópolis","Brazil","Latin America",434,"https://www.meetup.com/rladies-florianopolis/",2019-04-07,8,0,"public",2020-02-19
"895","R-Ladies Medellín","Medellín","Colombia","Latin America",255,"https://www.meetup.com/rladies-medellin/",2019-09-28,3,0,"public",2020-05-06
"896","R-Ladies Queretaro","Querétaro","Mexico","Latin America",213,"https://www.meetup.com/rladies-queretaro/",2019-03-30,5,0,"public",2020-02-27
"897","R-Ladies Pachuca","Pachuca","Mexico","Latin America",8,"https://www.meetup.com/rladies-pachuca/",2019-09-15,0,0,"public",1970-01-01
"898","R-Ladies Galapagos Islands","Puerto Ayora","Ecuador","Pacific/Galapagos",52,"https://www.meetup.com/rladies-galapagos-islands/",2020-01-12,3,1,"public",2020-07-01
"899","R-Ladies Barranquilla","Barranquilla","Colombia","Latin America",80,"https://www.meetup.com/rladies-barranquilla/",2020-05-02,1,0,"public",2020-07-11
"900","R-Ladies Asunción","Asunción","Paraguay","Latin America",57,"https://www.meetup.com/rladies-asuncion/",2020-07-03,1,0,"public",2020-07-11
"901","R-Ladies Banda Aceh","Banda Aceh","Indonesia","Asia",2,"https://www.meetup.com/rladies-banda-aceh/",2020-06-24,0,0,"public",1970-01-01
"902","R-Ladies Tunis","Tunis","Tunisia","Africa",61,"https://www.meetup.com/rladies-tunis/",2020-05-15,3,1,"public",2020-07-04
"903","R-Ladies Algiers","al-Jaza´ir","Algeria","Africa",57,"https://www.meetup.com/rladies-algiers/",2020-05-02,1,0,"public",2020-06-13
"904","R-Ladies Ha Noi","Ha Noi","Vietnam","Asia",31,"https://www.meetup.com/rladies-ha-noi/",2020-02-16,0,0,"public",1970-01-01
"905","R-Ladies Aguascalientes","Aguascalientes","Mexico","Latin America",8,"https://www.meetup.com/rladies-aguascalientes/",2020-02-22,0,0,"public",1970-01-01
"906","R-Ladies Natal","Natal","Brazil","Latin America",124,"https://www.meetup.com/rladies-natal/",2020-06-07,1,2,"public",2020-06-17
"907","R-Ladies Curitiba","Curitiba","Brazil","Latin America",12,"https://www.meetup.com/rladies-curitibaa/",2020-06-12,0,0,"public",1970-01-01
"908","R-Ladies Waltham","Waltham","USA","US/Canada",15,"https://www.meetup.com/rladies-waltham/",2020-07-03,0,0,"public",1970-01-01
"909","R-Ladies Fortaleza","Fortaleza","Brazil","Latin America",40,"https://www.meetup.com/rladies-fortaleza/",2020-06-09,0,1,"public",1970-01-01
"910","R-Ladies Cordoba","Córdoba","Argentina","Latin America",18,"https://www.meetup.com/rladies-cordoba/",2020-05-14,1,0,"public",2020-07-01
"911","R-Ladies General Pico","General Pico","Argentina","Latin America",10,"https://www.meetup.com/rladies-general-pico/",2020-03-14,2,1,"public",2020-07-01
"912","R-Ladies Glasgow","Glasgow","United Kingdom","Europe",27,"https://www.meetup.com/rladies-glasgow/",2020-06-24,0,0,"public",1970-01-01
"913","R-Ladies Concepción","Concepción","Chile","Latin America",350,"https://www.meetup.com/rladies-concepcion/",2019-04-16,24,0,"public",2020-07-14
"914","R-Ladies Talca","Talca","Chile","Latin America",8,"https://www.meetup.com/rladies-talca/",2020-05-14,0,0,"public",1970-01-01
"915","R-Ladies Bogotá","Bogotá","Colombia","Latin America",277,"https://www.meetup.com/rladies-bogota/",2017-09-22,6,0,"public",2019-03-07
